x1,x2,x3,x4,x5
-1.2263525095240633,0.0259422153414672,1.2263525095240633,-1.3249318996777348,-57.74812093717246
-1.2307100516177434,-0.13883671746534926,1.2307100516177434,-1.6700276308320867,-199.470725554142
0.16157977410014493,-0.09738176850944222,-0.16157977410014493,-0.8348106999494784,42.43098444627463
-0.5276119089948915,0.6646561154408942,0.5276119089948915,-0.14251007200575416,-198.09488279765736
-1.0783063112744715,0.46980280492253035,1.0783063112744715,-1.3319770174666166,-13.681722649210784
-0.08067511484785937,0.3046978739432331,0.08067511484785937,-0.09552206803092911,21.468853224480796
-0.3632680758569014,-0.6376640534458463,0.3632680758569014,0.08921231938438814,-64.59385809822167
-0.9870992338084768,1.0533301384298683,0.9870992338084768,-1.4579023431687628,-60.49101405811416
0.11920609630426206,2.5967029618991697,-0.11920609630426206,-0.42229505562645264,39.22360877632886
0.055104028754026674,2.163292826696138,-0.055104028754026674,-0.3473009281769305,119.63906068804897
0.4058026127786237,-0.27029759480217397,-0.4058026127786237,-0.3133318436329688,100.66669435396953
-1.250081553530658,0.4613189623492451,1.250081553530658,-2.5277135744976165,-90.5358336154714
0.8551989789046922,1.6416021885761929,-0.8551989789046922,0.05918692031581829,143.05641521777395
0.6790544109347493,0.4168907068954285,-0.6790544109347493,0.1712634638435352,127.9026074895488
0.20288459507528406,1.7234846346478414,-0.20288459507528406,0.2949807787351908,31.709800101029593
-0.812410128845861,-1.4721902788355756,0.812410128845861,-0.5293042672574714,-134.32041651712336
-1.0932610658246338,-0.9425719886055746,1.0932610658246338,-1.1871231019328001,-76.73802592370657
0.6184848516735656,-0.1716394251879163,-0.6184848516735656,0.4634462145598606,40.44847937053885
-1.31384282113769,1.2467012001699902,1.31384282113769,-2.280973715050062,-152.3621239703645
-0.17875092633363615,-0.41945002858094205,0.17875092633363615,-0.15769417533543434,14.136871052188141
-0.6962321794212031,3.263413784942152,0.6962321794212031,0.3135590006863647,25.735391868587485
1.4985821750028858,-0.21994517752269305,-1.4985821750028858,3.684976106844825,94.05935367413994
0.8552697487580638,0.32001232664090945,-0.8552697487580638,0.6270908845223698,135.5122437962312
0.5576190235317021,-0.13762851307000729,-0.5576190235317021,-0.1933919865944316,39.911048512824806
0.41876458855167514,-0.34389119495203124,-0.41876458855167514,0.11925496434526248,65.13886369935616
-0.7296829288651682,-0.3412545852404846,0.7296829288651682,0.24243459234379727,-66.87598401994224
0.23832767682853537,-0.7059821825298442,-0.23832767682853537,0.5882684144556297,-6.248516640554396
-0.7484305245265619,0.31592573482372327,0.7484305245265619,-0.7245633709504553,-28.325711376251547
1.5225009989875575,-1.4878416158402081,-1.5225009989875575,3.500968545732061,205.96243769571544
1.2912772596790527,0.9142676653768566,-1.2912772596790527,1.6544015589610301,107.1955989355708
-0.5239647524626293,-0.5485315231155148,0.5239647524626293,-0.20955775089073825,-6.8502359868517
0.9322484388071474,0.7407996793615477,-0.9322484388071474,0.5797115604543897,18.473719772096032
-0.8559830811016287,-0.7146951692064991,0.8559830811016287,-1.5526503197596084,-51.41687375300973
-1.8149587803130565,1.2012497163118703,1.8149587803130565,-6.567733605418054,-197.5399067381774
-1.0064773353168,1.3997058416946437,1.0064773353168,-1.5687532646485158,-199.02346769750216
-0.5575199813272395,-0.8986722656256746,0.5575199813272395,-0.24806180144094842,-56.63121693144892
-1.999805075461835,-0.5661758846808062,1.999805075461835,-8.27768890275791,-184.1750425906971
-2.1798404525306347,-1.103496709591274,2.1798404525306347,-9.766803984514246,-291.09591544025045
-0.0805250540291696,1.1285653947841996,0.0805250540291696,-0.20555268046475528,-50.39561200314918
0.48794804952339355,0.24867458594491865,-0.48794804952339355,0.09222900877715012,25.432137298999592
0.4024451154040029,-0.19232320807953365,-0.4024451154040029,-0.5309651745939469,8.40578748859102
-1.1464281396963605,0.9715737086210057,1.1464281396963605,-2.455215360419305,-58.481688188468176
-0.3081375089183481,0.18157006972409628,0.3081375089183481,-0.4358666361593031,24.25719617491703
0.5583923239620898,0.6042977984122183,-0.5583923239620898,-0.24904156439712424,66.57358290813917
0.5285914275949462,0.898916575885429,-0.5285914275949462,1.2104209229591891,-14.309766354750522
-0.5541774733679907,-1.4244039751070277,0.5541774733679907,0.5601543384881295,-93.51426214207656
0.010101665853120183,-0.6016154414875828,-0.010101665853120183,0.9930047712007658,-89.41633977701825
-0.9731509919629256,0.27564877431000345,0.9731509919629256,-1.5131099870398124,-105.70955874994296
-0.09933954633621615,-0.5659076235875068,0.09933954633621615,-0.7358248637222868,25.60818633550216
0.2314204169936587,0.6976542936303515,-0.2314204169936587,0.20116434874683878,-14.717956220694475
-0.4413689991337,-0.22834686468584656,0.4413689991337,0.06501396099038474,-91.00535143177592
0.3215251054024681,1.4811027192519064,-0.3215251054024681,0.10403085116830108,72.83259442123729
0.15950096136170375,-1.9780530507822558,-0.15950096136170375,0.28436188966751047,-74.5345978433435
-1.4641800892851042,0.15565704338078032,1.4641800892851042,-3.549486092959102,-101.80065521075292
-0.4119763524112292,-1.6977177081069699,0.4119763524112292,-0.19331721210935804,98.65395685857246
1.1889419500314704,-1.0071241243963285,-1.1889419500314704,1.6036028321028264,90.00437111858753
-0.5827698896888757,0.5906673215941625,0.5827698896888757,0.22656424788919202,-89.08200362975285
-0.5217069488138457,0.778884639525965,0.5217069488138457,0.046928808671858085,-71.76315475144747
-1.7512805274889567,-0.0006482606927672522,1.7512805274889567,-4.222184003247039,-163.45046652090656
-0.11522125635782816,-1.7550094887761098,0.11522125635782816,-0.2555868389791015,24.005192728658265
0.6907150781860375,1.5199280637185555,-0.6907150781860375,0.06358294210703525,99.71331146213912
1.1990661544412857,-0.8261106597756269,-1.1990661544412857,1.828571745644155,111.21499956270479
0.005349398613513247,1.4969400796541912,-0.005349398613513247,0.5013125524255718,-52.49813341391079
0.9527349430840093,0.14302508544451775,-0.9527349430840093,0.10697666282631668,164.41885775440315
3.137926234512064,-0.39719002758921074,-3.137926234512064,30.395745658710943,255.77315771544025
-0.964871847963256,1.4665891996743563,0.964871847963256,-0.8749466520523911,-172.12655681850902
-0.16042572828324558,-0.7693517737131069,0.16042572828324558,-0.3132248230293083,-43.47996940321224
-1.3841513753617445,-1.6840076435170899,1.3841513753617445,-2.373950504778671,-225.18916166936742
0.8842260271187613,1.2125086615492937,-0.8842260271187613,0.7988792399116892,145.30511481092714
0.9011757807447855,-1.250971413847614,-0.9011757807447855,0.13561635539633032,112.5018686640541
-0.08193611444017576,2.282449409564692,0.08193611444017576,0.05280986322860611,-49.07390315683407
-0.33958711293872645,0.1032380026433348,0.33958711293872645,0.5380161803472867,-62.201144674275184
0.5390757983831657,-1.5634882912984103,-0.5390757983831657,-0.4862711960321885,66.1183882459177
-1.7470796299370843,-0.16100462756312148,1.7470796299370843,-4.799098833535017,-198.18538849381972
-2.9522984134139842,0.27767420028513196,2.9522984134139842,-25.274706940762556,-279.85948645479095
0.9082121524029172,-0.5514444079179789,-0.9082121524029172,0.47730253657779825,58.72857614077655
1.4296497040906755,0.6204546902230222,-1.4296497040906755,2.4270977497216184,127.30160532136901
-0.8485059899949509,-0.21332497292388958,0.8485059899949509,-0.3163213850011907,-98.76380433883128
-2.4920787205313673,0.12482884538727754,2.4920787205313673,-15.635404655857995,-288.40057785787917
-0.40351531017720527,0.876168546832986,0.40351531017720527,0.6652623523814736,-75.86011307915388
0.45246534218958623,1.0149029250821304,-0.45246534218958623,0.4662317347176631,53.491653690647546
-0.9884509011521984,0.7951600268962999,0.9884509011521984,0.1957958302996602,-149.2398132501566
0.18970231321132602,1.317274360107222,-0.18970231321132602,-0.6522133598781562,102.27247596292072
-0.340317122541146,-1.8693038670162245,0.340317122541146,0.08367244094397801,-26.52986543520997
2.5795155471494735,-0.796444584482882,-2.5795155471494735,17.62774582904202,244.75687458300314
-1.7400795176588268,-1.36627520028763,1.7400795176588268,-6.207681720376321,-254.61268921378337
-0.14570572255267883,-1.1697763018741858,0.14570572255267883,-0.3711987943589981,6.056587197756581
-0.5460892541113371,1.6623225263975199,0.5460892541113371,-0.4620031419849444,-91.6466882296188
0.6408498578567285,2.070544567381456,-0.6408498578567285,-0.10088381058955959,70.91616882789056
0.7762294401648739,1.431479268870374,-0.7762294401648739,1.1471775049250743,110.90498914964775
-0.7164252587382778,1.5174010252354397,0.7164252587382778,0.6474731876030526,-23.966599043118997
0.44767135007930564,-0.07051183003381596,-0.44767135007930564,-0.36610498161006994,61.28820735417877
0.9658413420024088,-0.1715149323068342,-0.9658413420024088,0.8787631811381991,119.82629967548947
-0.7423347080357167,1.3724073131324666,0.7423347080357167,-0.2888722137457146,-55.9380634079717
1.1387467222620211,0.23045587617101942,-1.1387467222620211,1.04857450007409,170.65970695672263
0.3292135677851461,-0.8642958602190217,-0.3292135677851461,-0.10699789906506284,-68.50506219081078
-0.8351051948456034,-2.538638098117983,0.8351051948456034,-0.9535390756016913,-80.05388704945001
0.8585133068734525,1.0382136749079856,-0.8585133068734525,0.21383978924119823,71.85514891149424
-0.7932616966515842,-1.051505912089691,0.7932616966515842,-0.5010001859627816,-53.69248547914008
0.2111139339756789,1.563161869350871,-0.2111139339756789,0.3573282246542395,136.4093424172787
-0.6808351518218969,1.3110756647422146,0.6808351518218969,-0.6232097387508644,13.527687588552794
-1.7823839282626164,1.0847844048517485,1.7823839282626164,-4.846168288724898,-133.02668647787885
1.3180579641634176,-1.1180813356339148,-1.3180579641634176,2.1995667847212985,177.58503493638895
-0.14490164062980038,1.2117472753281966,0.14490164062980038,-0.39707648231193754,-58.08209241038159
0.7171063776439329,-0.6286414670526055,-0.7171063776439329,-0.001666034600051658,20.244756147808367
-0.9693836423658838,-2.1897802159353232,0.9693836423658838,-1.6312174340769863,-96.35958165590304
1.0871344996692534,-1.4322914321405398,-1.0871344996692534,1.1943936261695496,107.97967089982731
0.12767616379231325,1.0818025412575023,-0.12767616379231325,-0.4946210671317226,21.426550473806003
-1.672023242655787,-0.12433210381260125,1.672023242655787,-4.376701775429324,-211.9395612768638
0.920378733367796,-0.36420979361661865,-0.920378733367796,0.4333453991740082,60.078244898462074
-0.33358289144594516,0.5602545356096189,0.33358289144594516,-0.5364491970955052,-49.547323481835605
0.8411159463234231,1.1524040835722706,-0.8411159463234231,0.8620410389866673,46.85201722047654
-1.8258998087480425,-0.2421720642662858,1.8258998087480425,-5.93834542717016,-185.44300383660652
0.9815746146188322,0.5522605605025568,-0.9815746146188322,0.9724210955434388,50.58832703781527
1.0172267437191471,-0.1630139033058524,-1.0172267437191471,0.3639364179833028,148.54645718718606
-2.3851840573784093,-0.2702354362628657,2.3851840573784093,-13.33081960892788,-165.65766542995252
-0.9713429181313873,-1.2182662942692581,0.9713429181313873,-0.8046154751873962,-146.57773241765253
-1.4216746627088013,-0.04508916940605394,1.4216746627088013,-3.400160328441128,-112.85443090623765
-0.02482653610568594,2.38726987070597,0.02482653610568594,0.35530156202097246,-5.163186574522921
-2.6025314820763574,0.1004073831601073,2.6025314820763574,-18.54575462548029,-279.1230208033646
-0.5542715116789267,0.8766619451985739,0.5542715116789267,0.027730927234818986,-110.68501837439395
-0.2533689463370874,0.18685901203206806,0.2533689463370874,0.11723705786247593,-21.24634151159727
2.0478016622175312,0.3388345071115719,-2.0478016622175312,8.902949716799853,234.1592623048125
-0.3082176969473824,-0.1792417115896704,0.3082176969473824,0.5188255402333539,-11.118534946179924
-1.1761609613249686,-1.26994610385413,1.1761609613249686,-1.4544697861759472,-91.83307248299536
-1.5526445209863624,0.06134425091301892,1.5526445209863624,-3.9520320302694554,-178.04481836513662
0.7345058777775995,-0.019389012372728755,-0.7345058777775995,0.9190370731223554,10.767057137783937
0.6723189081934929,1.054573087917621,-0.6723189081934929,-0.5257301580878802,90.73455477513228
-1.0888336600964132,0.31599695845609754,1.0888336600964132,-1.0778777669887218,-108.11955230911038
1.3824675998306526,0.30519376176308566,-1.3824675998306526,2.5653857881429563,84.72136097224522
0.24205355200151335,0.006312355549943092,-0.24205355200151335,0.7099678535914746,-20.652819887807592
-0.6282765720949769,0.5340307679206656,0.6282765720949769,-0.6627821003240619,-10.038963254541656
-0.6094795884907547,-0.478036583817603,0.6094795884907547,0.6727853354919805,-3.386500967303853
-0.5516871349955148,0.5402036105400306,0.5516871349955148,-0.7367992981594076,-29.06790641369441
-1.8835955209287352,0.2573955336803899,1.8835955209287352,-6.718103380328938,-247.76168220682098
0.09773218854776161,-0.20403451781017357,-0.09773218854776161,-0.1484075212541217,39.183770560669245
0.5214880940528838,-0.3297112441951314,-0.5214880940528838,0.12279953575122896,21.613199284581633
1.7250770495516883,0.18396692701347173,-1.7250770495516883,4.77619023922904,155.35851258696587
0.665780979308478,-0.38548263014865125,-0.665780979308478,0.1953589603289111,140.78609969808016
2.093915721992355,0.5685443127528115,-2.093915721992355,9.233517774387876,317.61533714212715
-0.4312279976050903,-0.16274314390885547,0.4312279976050903,-0.7305284354577888,-33.04843349643414
0.7654913733398151,-0.3065777154086655,-0.7654913733398151,0.835733377396745,97.50557507024457
