x,y
-2.433965024009341,-0.7401884226214296
-2.4165052659778286,-0.6125206880252412
-0.16560797643780178,-0.1764609378158004
-2.4589695781677294,-0.6684457173816964
1.7496022548202506,0.9230564167050705
-1.6176263883717004,-0.9657263635185986
-0.4271687434492395,-0.27155582121456157
-3.020548467965673,-0.07626167309162565
0.8662304271493637,0.7193288191610547
0.9009714117502572,0.6508452238118576
-0.47656942694512905,-0.5063835468900724
1.1304985532574134,1.0512650575620714
1.549188021895489,0.950538785926773
2.8619358582529664,0.5194081257084842
-2.0242814169519696,-0.8384168751554131
1.601505424284949,1.2146702796788003
2.5277561002247877,0.6363840143949766
-2.7442696298883344,-0.34073919457048685
-2.0136277629383743,-1.1587982232882297
1.4114119638915517,0.9466882570263018
2.1423974075033216,0.9146613785506336
2.7564386740289057,0.3463718672198708
-2.999199215647914,-0.20884061692827377
-2.9726681516058235,-0.3194448390518869
1.3638937063277403,0.7625125763332723
2.9783779337068994,0.04144411624247954
2.945918911807137,0.20195357863713695
-1.0781681617826946,-0.9364345741764257
-2.612055210787852,-0.5751609752986568
2.360465852508626,0.5446769112359305
-0.4587093752601925,-0.4616294447026835
-0.7979723369989822,-0.7786683829954967
0.014923662634471757,-0.13526127250486591
1.4190184508201407,0.9451786221402758
-0.5045062175919508,-0.43069877662757294
1.7668053744910281,1.03069116007669
-0.4436473921803832,-0.3910145166648186
-1.008695608024274,-0.9813693380470039
1.1635551010350644,0.7374875600821612
0.3035368793800064,0.3622953194925454
-0.9366052897984658,-0.7953735668345915
1.2999026360804748,0.9848263407475752
2.2436022735613053,0.8953439611765048
2.932043800601745,0.11006860044208869
0.9520186810936524,0.9885829641406633
-0.36123908688953543,-0.19281263738841073
1.7312281972938068,1.070657828570972
0.7968028257346553,0.8001210512135739
2.912513702095181,0.2914377958825982
-0.4595075206018864,-0.6019786316983164
