x,y
0.9009159617655894,0.5285499202285281
0.2570873870804784,-0.9423465297240086
-0.815857209882492,0.717962050531786
1.1460782977294395,0.287239433628598
0.8539552779819516,0.3810809537753865
0.5282861260462635,-0.8853973583657593
-0.8806808859912391,0.5688837514009639
0.6650027124361532,-1.0465252357077204
0.30643622042204854,-1.0348404163820142
-1.0498876056915418,0.20523537915036225
-0.9066717646448234,0.6046155217867553
0.9968356921652889,-0.33142426427462784
-0.4053644047426602,-0.7164160340739674
0.5865216696524026,0.7850152427772742
-0.5563399972519649,-0.9009991845832911
0.4984078474823185,0.8269090638759133
-0.45582481105639516,0.8999328373886665
-0.4681343800209564,-0.5908085414955857
-0.6748824283918419,0.7813810929884006
-0.5588158349706264,-0.9246779794985507
0.9019347866899068,0.24971812065493731
-0.6594050046149305,-0.7777951767196593
-1.1389606506140018,0.4989199254780409
0.5395102978511108,0.7092663695882362
0.19311249273351672,0.7843474731427537
-0.70599291273941,-0.7443632274623103
-0.7644733980568139,0.5268117369468635
-0.3575714327944717,0.6057526167641101
-1.0226589916516482,-0.23008374966510087
-0.9822125315223027,0.053608188524715085
-1.0271887960137494,0.004799466816784592
0.7177425879141422,-0.7653153015064722
-0.8734723873549921,-0.2632585321536774
-0.7565017747534702,-0.6092516810727159
1.0719873652308616,-0.08730109119679645
-0.5236503407872167,0.648745110508492
0.3786497915590496,1.0150691264665612
0.5068256119062613,0.8749587502329053
0.6790523255679819,0.47462321560443405
-1.0139272782655928,-0.09749400741317711
-0.8171987919623881,0.7402326788452672
-0.8959757043394976,-0.15184366417207382
-0.8631800532960396,-0.4987674806984681
0.44891884037526614,0.7432435252777705
0.46589593101920856,0.9945437403381858
-1.0141066918906834,-0.31662214288881774
0.3666265271973367,-1.081192220729431
-1.0148306187803526,0.33277402510484144
0.8738425724839621,-0.37650528617225565
-0.6102768327442799,0.7481986623848333
-0.003467413398453939,0.9563872028366981
1.0930127677062011,0.06322742511792646
1.1339519658289838,-0.17970572926972822
0.44826869038798445,1.0070865463300163
1.054601683699705,0.11159011027071541
-0.7649431177740068,0.775023658016482
-1.0467198576220855,-0.43414220797674696
1.0852779727944426,-0.3421185784337388
1.0437889871585537,-0.015524915650104679
0.24098808634715263,-1.0379911917181135
0.10991748403117194,1.1090093416956557
0.19533970303590514,-0.9509352714080088
0.6055454867021123,0.7830346755033118
0.06266973779960554,0.9790057957767158
-0.4927807917058028,-0.622916400252443
0.30350109133630115,-1.0970476007832177
-0.45911241810138415,0.6832666780804705
0.9186834445034947,0.4109282880365064
-0.3227851817480383,-0.830174913131694
0.9272248682488033,-0.2711267647358438
-0.8739577952034812,-0.2551611524959418
0.1508619107382463,-0.9748147982850869
-0.7316852160918035,0.23783618762348518
0.5751406265448004,0.6879452031206162
0.5044574483333331,0.8980944528251595
-0.33800556728383635,1.0247878282922738
-1.0226930508533558,-0.36589148228185414
-0.31577082748028557,-1.0247833285189736
0.8254234606882949,0.4403182605596652
0.9867298661577308,0.09388722035580085
-0.641289529255201,1.0425579734236716
0.9499494774705461,-0.14730883827104363
-0.8867074917230592,0.17020368526886057
0.6507134978975807,-0.6064526614601933
0.7446424359111052,-0.5927151685836124
-0.9034759769180005,0.5780861954403635
-1.0210753977143674,0.19294502730889634
-0.899765676310569,0.07599210140256724
-0.11068581050500775,-0.8701840586280817
-0.8577525301514426,0.32737928470630473
0.2140856252167433,0.8700231555539659
-1.0407546964175634,0.453776762643336
-0.8472302171575872,-0.6397573599068577
0.4130295636073562,-0.7284114969077465
0.894949746876507,-0.19966221950315338
-0.46214967307486027,0.8957619483336055
0.7741583556647584,-0.8183229008280375
0.7669096196321401,0.4285545127748922
0.25998843733697574,0.949072861201648
-0.6785938309500722,0.6996786418847343
